time,CO02KUBE,CO05KUBE,CO00DRBE,CO08GOBE,CO94HEAQ,CO00FERA,CO96SWBB,CO96SWFB,CO99SWFB,CO98CHPI,CO17LITW01A,CO18RELC01A,CO17XISC01A,CO17DESC04A,CO17DESC01A,CO17DESC02A,CO17DESC03A,CO13DESC01A,CO17RAPA,CO17RAPA,CO08KIPR,CO06MOPE,CO10HEIG,CO13CABL,CO13CAHN,CO13CAHN,CO05ASGU,CO17WUBO1A,CO08HEVE,CO06MOTO,CO14WUCL,CO99LICL,CO94LISE,CO14OSPA,CO14OSPA,CO03COPM,CO11NUPM,CO13COTB,CO09NUTB,CO14CABT,CO98EVXM,CO98SWPR,CO13COXM,CO93COTW,CO00URMA,CO08ABSU,CO94DUUR,CO99GUMI,CO92SHPU,CO03CHBU,CO15ABSP,CO09NAKY,CO00COKY,CO04MGNG,CO06QUNG,CO97CHSY,CO01TUNG,CO01TUNG,CO95TUNG,CO17MUMA,CO04PFCH,CO06DATZ,CO03CHBA,CO14CATI,CO13HENG,CO13HENG,CO13HENG,CO18HECO01A,CO18HECO01B,CO96QUVA,CO04KIVA,CO12GOVA,CO06LIFI,CO05BAFI,CO04LIFI,CO04BAFI,CO98BOFP,CO07CAFR,CO18DATO01A,CO04PFRE,CO04LIRA,CO00KUNI,CO99DRGB,CO98QUNC,CO04ZIMG,CO14ZIMG,CO14ZIMG,CO14ZIHO,CO99KUHO
1857-11-01 00:00:00,298.45688,298.45688,298.45688,299.43256,294.58984,300.05795,300.05908,300.05908,300.05908,300.55148,301.15488,301.11826,298.62054,298.62054,298.62054,298.62054,298.62054,298.62054,301.67316,301.67316,299.852,298.9987,299.58725,300.5136,300.5136,300.5136,302.0776,299.09006,299.09006,299.17618,301.2957,301.2957,298.49448,302.26584,302.26584,301.32953,301.32953,300.0413,300.0413,301.0863,297.926,299.69693,297.926,300.63043,300.63043,301.61148,296.7734,301.0482,296.7734,301.92447,301.48187,298.26196,298.26196,300.88434,300.7335,299.2208,296.98962,296.98962,296.98962,301.68243,301.11005,298.54886,300.8138,300.53427,299.46057,299.46057,299.46057,298.76953,298.76953,299.4657,298.5359,298.33398,299.13602,299.13602,299.13602,299.13602,298.8244,296.91034,297.32025,295.3745,296.50394,298.2986,295.44708,295.27332,297.48276,297.48276,297.48276,292.12604,292.72992
1857-12-01 00:00:00,296.808,296.808,296.808,297.96127,286.64227,294.4695,299.23203,299.23203,299.23203,296.28793,299.40143,300.6059,295.784,295.784,295.784,295.784,295.784,295.784,300.9558,300.9558,299.20667,297.98898,299.0091,299.74783,299.74783,299.74783,301.19315,298.42758,298.42758,298.3073,301.0152,301.0152,298.47186,302.32352,302.32352,301.56137,301.56137,300.35376,300.35376,300.72964,298.5619,300.02612,298.5619,300.4077,300.4077,301.20187,297.04428,300.90616,297.04428,302.0086,301.13174,300.06238,300.06238,300.7812,301.13568,299.76163,297.18344,297.18344,297.18344,301.9179,299.67398,300.59464,301.2834,301.5018,300.40698,300.40698,300.40698,299.27206,299.27206,300.61017,299.9277,299.6605,299.93896,299.93896,299.93896,299.93896,299.1317,298.27,298.30984,296.29926,296.93518,301.5797,296.76486,296.83353,299.27283,299.27283,299.27283,292.64044,295.3316
1858-01-01 00:00:00,295.08197,295.08197,295.08197,296.2897,282.04828,290.24017,297.8885,297.8885,297.8885,294.57385,297.33707,299.91,291.75967,291.75967,291.75967,291.75967,291.75967,291.75967,298.66748,298.66748,298.24576,296.49728,298.16336,298.71094,298.71094,298.71094,300.23666,297.57953,297.57953,297.5266,298.96246,298.96246,297.8824,302.069,302.069,301.25256,301.25256,300.04333,300.04333,301.01932,298.51407,300.18716,298.51407,300.8115,300.8115,301.10135,297.81787,301.34045,297.81787,302.06906,300.92346,300.08008,300.08008,300.75046,301.2588,300.5393,297.12485,297.12485,297.12485,301.5138,300.0146,301.55954,301.16248,302.04968,301.3619,301.3619,301.3619,300.0209,300.0209,301.38458,300.99738,300.99063,300.39423,300.39423,300.39423,300.39423,300.41772,299.45676,299.042,297.69116,298.50153,303.262,298.0463,298.60153,300.8476,300.8476,300.8476,294.19016,299.32513
1858-02-01 00:00:00,293.63654,293.63654,293.63654,294.75787,282.6764,290.27612,296.08597,296.08597,296.08597,294.55783,295.2878,299.09088,290.64185,290.64185,290.64185,290.64185,290.64185,290.64185,296.3962,296.3962,297.8643,295.0208,297.5543,297.72964,297.72964,297.72964,299.79398,297.1964,297.1964,297.5364,297.9939,297.9939,297.66193,301.8886,301.8886,301.0284,301.0284,299.8452,299.8452,301.0712,298.2268,300.1976,298.2268,301.0364,301.0364,300.89725,298.52573,301.8018,298.52573,301.61722,300.63525,300.0536,300.0536,300.93744,301.45987,300.1046,297.22458,297.22458,297.22458,300.7735,299.3928,300.80167,300.35336,301.24493,301.99564,301.99564,301.99564,300.5701,300.5701,302.12036,302.0474,301.8885,301.7111,301.7111,301.7111,301.7111,301.02747,300.26877,300.33563,298.70105,299.8662,302.48303,298.90192,299.92316,302.63477,302.63477,302.63477,296.09808,297.70078
1858-03-01 00:00:00,292.8442,292.8442,292.8442,293.85214,283.68835,290.21484,294.92163,294.92163,294.92163,296.29272,294.82303,298.33368,292.22046,292.22046,292.22046,292.22046,292.22046,292.22046,295.84494,295.84494,298.02838,294.83896,297.4788,297.19925,297.19925,297.19925,299.6529,297.48364,297.48364,298.0434,297.47314,297.47314,298.09195,301.43542,301.43542,300.99246,300.99246,299.9724,299.9724,300.97446,298.2515,300.46692,298.2515,300.87512,300.87512,300.362,299.15433,301.69745,299.15433,301.28168,300.3082,300.94083,300.94083,300.57312,301.50287,300.6719,296.97882,296.97882,296.97882,300.86615,300.3014,300.71863,299.74277,300.33438,302.09583,302.09583,302.09583,300.67532,300.67532,302.38547,302.33594,302.47018,301.65884,301.65884,301.65884,301.65884,301.2814,300.90515,300.41867,299.5234,300.12137,301.97025,299.1677,300.7468,302.0935,302.0935,302.0935,296.7047,299.43127
1858-04-01 00:00:00,292.68143,292.68143,292.68143,293.6489,288.03043,293.36606,295.91367,295.91367,295.91367,297.9298,295.4038,298.307,295.1055,295.1055,295.1055,295.1055,295.1055,295.1055,296.1065,296.1065,298.0184,295.35788,297.42957,298.2366,298.2366,298.2366,299.51202,297.45148,297.45148,297.98462,297.57718,297.57718,299.07468,301.14636,301.14636,301.13556,301.13556,300.32214,300.32214,300.9045,298.43332,300.71097,298.43332,300.50162,300.50162,300.57785,299.7113,301.1816,299.7113,300.76688,300.51337,301.40155,301.40155,300.34763,301.51785,300.17535,296.7448,296.7448,296.7448,300.63702,300.69452,300.49188,299.7038,300.58575,302.24646,302.24646,302.24646,300.5171,300.5171,302.60913,302.28732,302.21048,302.39697,302.39697,302.39697,302.39697,301.68344,300.67664,301.0678,299.19302,300.7514,301.38727,299.17142,300.20242,300.61542,300.61542,300.61542,297.47388,297.56937
1858-05-01 00:00:00,293.1687,293.1687,293.1687,294.1458,293.6829,297.25867,297.29764,297.29764,297.29764,302.84213,296.64255,298.7471,296.59534,296.59534,296.59534,296.59534,296.59534,296.59534,297.29077,297.29077,298.70694,296.00998,297.92947,299.35938,299.35938,299.35938,299.7344,297.67676,297.67676,298.34784,298.9109,298.9109,299.4531,301.0906,301.0906,301.24768,301.24768,300.85712,300.85712,301.11987,299.13553,301.48816,299.13553,300.76218,300.76218,301.23297,299.6778,301.4259,299.6778,301.3173,300.8447,301.63086,301.63086,300.2495,300.91666,301.00455,296.78833,296.78833,296.78833,301.1789,301.1054,300.68393,300.22064,300.8488,301.5973,301.5973,301.5973,301.2895,301.2895,301.92435,301.46185,301.5578,301.55154,301.55154,301.55154,301.55154,301.66956,299.95123,299.9454,298.69284,299.5765,301.04077,298.43073,299.44608,300.16776,300.16776,300.16776,296.39987,295.13126
1858-06-01 00:00:00,294.6632,294.6632,294.6632,295.72015,302.36502,303.0304,299.1797,299.1797,299.1797,304.6095,298.46942,300.0986,298.54608,298.54608,298.54608,298.54608,298.54608,298.54608,299.29343,299.29343,299.10065,296.02444,298.33932,300.4305,300.4305,300.4305,300.62512,297.95746,297.95746,298.80527,300.23843,300.23843,298.6693,300.51703,300.51703,301.90405,301.90405,301.4902,301.4902,301.72144,300.18454,301.20285,300.18454,301.65067,301.65067,301.84137,298.39844,302.0161,298.39844,301.1143,301.39822,299.76746,299.76746,300.2121,300.89185,301.93634,296.56552,296.56552,296.56552,300.92377,302.31207,299.56482,300.16293,299.97586,300.15005,300.15005,300.15005,300.75888,300.75888,301.02063,300.1373,300.04697,300.64795,300.64795,300.64795,300.64795,301.24805,298.35867,299.00494,298.23978,298.56662,299.14893,296.41284,297.68024,299.07693,299.07693,299.07693,295.71063,293.43277
1858-07-01 00:00:00,296.53958,296.53958,296.53958,297.50397,305.1951,306.84183,300.75412,300.75412,300.75412,302.67877,300.3732,300.8968,299.77194,299.77194,299.77194,299.77194,299.77194,299.77194,300.87875,300.87875,299.7215,296.79163,298.9677,300.9439,300.9439,300.9439,301.1085,298.47183,298.47183,299.23627,301.05457,301.05457,298.6969,301.28647,301.28647,301.5284,301.5284,301.55612,301.55612,302.24472,301.16772,301.13525,301.16772,302.26584,302.26584,301.91013,298.34384,302.38934,298.34384,301.22357,301.5434,297.81018,297.81018,299.9067,300.2509,301.0344,295.92212,295.92212,295.92212,300.28522,301.74207,297.89667,299.57144,299.23453,298.20856,298.20856,298.20856,299.98807,299.98807,299.76083,298.7523,298.4451,299.63324,299.63324,299.63324,299.63324,300.17844,296.56955,297.93558,297.84488,297.1178,296.0892,294.5382,295.88867,297.26617,297.26617,297.26617,294.2578,290.79205
1858-08-01 00:00:00,298.59778,298.59778,298.59778,299.45285,306.98196,308.41595,301.25665,301.25665,301.25665,301.7389,301.52246,301.22025,300.78513,300.78513,300.78513,300.78513,300.78513,300.78513,301.34927,301.34927,299.97446,297.49823,299.39804,300.4437,300.4437,300.4437,301.7285,298.94098,298.94098,299.75162,301.1498,301.1498,299.06567,301.47397,301.47397,301.79935,301.79935,301.8479,301.8479,302.8516,301.1641,299.55673,301.1641,302.72687,302.72687,301.4649,297.59738,302.42773,297.59738,300.81573,300.55902,296.5564,296.5564,299.89056,299.01743,299.76294,295.62634,295.62634,295.62634,299.51596,300.8043,296.9156,298.6392,298.54977,297.5257,297.5257,297.5257,299.29138,299.29138,298.8805,297.93448,297.65292,298.6705,298.6705,298.6705,298.6705,299.0316,295.3586,296.83163,296.65778,295.9876,295.40167,293.5292,294.92102,295.77466,295.77466,295.77466,293.63016,290.57254
1858-09-01 00:00:00,299.8869,299.8869,299.8869,300.48325,308.0522,309.20755,301.31094,301.31094,301.31094,301.33066,302.21317,301.32202,301.14426,301.14426,301.14426,301.14426,301.14426,301.14426,301.42508,301.42508,300.27365,298.20526,299.867,300.53622,300.53622,300.53622,302.0308,299.4442,299.4442,300.35843,301.3241,301.3241,299.50787,300.76086,300.76086,301.98334,301.98334,301.61346,301.61346,302.86237,299.7202,298.04474,299.7202,302.78882,302.78882,300.5394,296.91907,302.35617,296.91907,300.44287,299.45703,296.30765,296.30765,299.937,297.89322,299.40674,295.3202,295.3202,295.3202,299.3986,300.91153,296.5384,298.37192,298.15515,297.02084,297.02084,297.02084,298.51675,298.51675,298.5355,297.4809,297.1684,298.6338,298.6338,298.6338,298.6338,298.36847,294.93018,296.5263,295.70908,295.63324,294.8516,293.40836,294.3538,295.5642,295.5642,295.5642,292.7571,289.9002
1858-10-01 00:00:00,300.2752,300.2752,300.2752,300.9594,301.2328,304.84998,300.82404,300.82404,300.82404,301.141,301.84772,301.43475,300.1131,300.1131,300.1131,300.1131,300.1131,300.1131,300.86194,300.86194,300.32483,299.28406,300.18436,300.80035,300.80035,300.80035,301.2974,299.72818,299.72818,300.17395,301.79675,301.79675,299.7838,300.9665,300.9665,302.1238,302.1238,301.1913,301.1913,302.77744,298.85278,297.74103,298.85278,302.45325,302.45325,300.29788,297.1186,302.5672,297.1186,300.52417,299.2602,296.43463,296.43463,300.35992,298.48358,299.60098,295.72644,295.72644,295.72644,299.6015,301.33774,296.97345,298.72406,298.68622,297.42496,297.42496,297.42496,297.79138,297.79138,299.01013,297.66406,297.29697,298.93713,298.93713,298.93713,298.93713,298.25327,295.26968,296.48553,295.1586,295.5648,296.79776,293.8182,294.29852,296.09207,296.09207,296.09207,292.19922,291.42633
1858-11-01 00:00:00,298.60635,298.60635,298.60635,299.5924,296.30136,301.34036,300.4825,300.4825,300.4825,300.93848,300.10495,301.4139,299.0155,299.0155,299.0155,299.0155,299.0155,299.0155,300.12955,300.12955,300.2367,299.46664,300.2165,300.79245,300.79245,300.79245,301.22748,299.4534,299.4534,299.10596,301.36136,301.36136,299.30573,301.09503,301.09503,302.08188,302.08188,301.26373,301.26373,302.21545,299.34937,297.78802,299.34937,301.59967,301.59967,300.3768,297.3481,302.07562,297.3481,300.7652,299.7744,298.1983,298.1983,300.5194,300.2779,300.26498,296.18332,296.18332,296.18332,300.20422,301.50742,298.9704,299.61826,299.48193,297.70578,297.70578,297.70578,297.76813,297.76813,299.64267,298.2377,297.78702,299.24298,299.24298,299.24298,299.24298,298.361,296.15952,297.16702,295.80045,296.2246,298.108,294.603,294.5762,298.25467,298.25467,298.25467,292.0915,292.83148
1858-12-01 00:00:00,296.6498,296.6498,296.6498,297.73398,286.1134,293.7952,298.86185,298.86185,298.86185,298.43542,298.34354,300.82465,296.58084,296.58084,296.58084,296.58084,296.58084,296.58084,298.86755,298.86755,299.8433,298.8927,299.65424,299.5962,299.5962,299.5962,300.97894,298.85123,298.85123,298.2656,301.32336,301.32336,299.11295,302.03455,302.03455,302.01083,302.01083,301.53607,301.53607,302.2502,299.6614,298.8244,299.6614,301.67667,301.67667,300.97278,298.16058,302.2789,298.16058,301.70618,300.3081,299.11755,299.11755,300.45175,300.60162,300.45758,296.64133,296.64133,296.64133,300.96768,301.30573,300.24063,300.31345,300.39124,298.61508,298.61508,298.61508,298.21326,298.21326,300.58398,299.71844,299.3492,299.72952,299.72952,299.72952,299.72952,298.77606,297.00058,297.8754,296.8305,296.41125,300.56384,295.60425,296.24133,300.7412,300.7412,300.7412,292.87592,295.71332
1859-01-01 00:00:00,294.62354,294.62354,294.62354,295.68073,282.17706,290.28668,297.15134,297.15134,297.15134,294.8012,296.22693,300.05273,293.30627,293.30627,293.30627,293.30627,293.30627,293.30627,297.05655,297.05655,299.1648,296.62784,298.9973,299.16196,299.16196,299.16196,300.4957,298.16177,298.16177,297.93982,300.10934,300.10934,298.5244,301.02527,301.02527,301.91733,301.91733,301.43253,301.43253,302.26428,299.7733,299.62766,299.7733,302.2532,302.2532,301.21597,298.30084,302.58286,298.30084,301.93756,300.74673,299.26276,299.26276,300.61618,300.63705,301.18942,297.33908,297.33908,297.33908,301.91998,301.5777,300.04477,301.5043,302.05344,300.11688,300.11688,300.11688,298.6652,298.6652,301.319,300.81943,300.84735,300.62088,300.62088,300.62088,300.62088,299.6032,299.2296,299.27582,298.22504,297.76242,302.4159,298.36002,298.41245,301.9842,301.9842,301.9842,294.17105,299.33276
1859-02-01 00:00:00,293.1389,293.1389,293.1389,294.14145,281.1742,289.28192,295.23715,295.23715,295.23715,292.32864,295.20123,298.94296,293.2245,293.2245,293.2245,293.2245,293.2245,293.2245,296.11374,296.11374,298.64102,295.90558,298.48697,297.84955,297.84955,297.84955,299.31705,297.88623,297.88623,297.98126,298.68372,298.68372,298.2886,300.60666,300.60666,301.4864,301.4864,301.19376,301.19376,302.08075,299.77255,299.9642,299.77255,301.9956,301.9956,301.04886,299.18262,302.56067,299.18262,301.22852,300.7591,299.94534,299.94534,300.66153,301.41772,300.35428,297.36606,297.36606,297.36606,300.842,302.00787,300.1716,300.56183,301.877,301.80878,301.80878,301.80878,299.6524,299.6524,302.52423,302.18762,302.2195,302.14413,302.14413,302.14413,302.14413,301.00754,300.3281,300.60178,299.1354,299.11423,305.02805,298.90564,300.0602,302.9328,302.9328,302.9328,295.88486,301.23447
1859-03-01 00:00:00,291.99924,291.99924,291.99924,293.05255,287.38547,293.1529,294.8593,294.8593,294.8593,295.08978,295.09186,298.30124,293.40723,293.40723,293.40723,293.40723,293.40723,293.40723,295.86612,295.86612,298.66086,295.68546,298.22217,298.18317,298.18317,298.18317,298.7717,297.7086,297.7086,298.12656,298.36896,298.36896,298.9344,300.4814,300.4814,301.2185,301.2185,301.06137,301.06137,301.74503,299.61673,300.704,299.61673,301.57333,301.57333,301.22726,299.91443,302.14188,299.91443,300.91095,300.84348,301.20856,301.20856,300.56607,301.1823,300.6019,297.0554,297.0554,297.0554,300.6825,301.58978,300.3117,300.4125,301.0072,301.39667,301.39667,301.39667,300.71323,300.71323,302.7769,302.41754,302.42923,302.92422,302.92422,302.92422,302.92422,301.45728,300.8422,301.09198,299.65472,299.28064,305.57523,299.20163,301.06705,301.51257,301.51257,301.51257,296.1157,300.06558
1859-04-01 00:00:00,292.17776,292.17776,292.17776,293.36737,289.43137,294.48914,296.44635,296.44635,296.44635,298.5241,295.1229,298.83838,294.63043,294.63043,294.63043,294.63043,294.63043,294.63043,295.8999,295.8999,298.69073,295.9725,298.1417,298.8481,298.8481,298.8481,299.07657,297.6467,297.6467,298.36926,298.67322,298.67322,299.4516,300.83093,300.83093,301.68152,301.68152,301.61743,301.61743,301.89624,300.12073,301.6735,300.12073,301.85742,301.85742,300.7596,300.14185,302.4983,300.14185,300.86523,300.90628,301.28683,301.28683,300.34946,301.1756,301.40115,296.6671,296.6671,296.6671,300.97556,301.46173,301.09875,300.40717,300.88962,301.56967,301.56967,301.56967,300.93423,300.93423,302.46973,302.27948,302.33392,302.3473,302.3473,302.3473,302.3473,301.7543,300.32822,300.67767,299.81583,299.6757,302.9241,298.70416,300.5094,300.93915,300.93915,300.93915,296.243,299.29584
1859-05-01 00:00:00,292.81897,292.81897,292.81897,293.88126,294.53275,297.55417,297.60193,297.60193,297.60193,301.73526,297.0658,299.65588,298.02954,298.02954,298.02954,298.02954,298.02954,298.02954,297.76102,297.76102,299.03943,296.24075,298.34015,300.12204,300.12204,300.12204,299.7199,297.76965,297.76965,298.60123,299.59033,299.59033,299.40814,301.23328,301.23328,301.82135,301.82135,301.9047,301.9047,302.24295,300.49963,302.2965,300.49963,302.05673,302.05673,301.2904,300.0552,302.6598,300.0552,301.32245,301.03152,302.33923,302.33923,300.38782,301.1255,301.70062,296.8647,296.8647,296.8647,301.30637,301.7161,301.37723,300.41086,301.09958,300.77582,300.77582,300.77582,300.84824,300.84824,301.78925,301.25348,301.21713,301.58243,301.58243,301.58243,301.58243,301.534,299.47647,299.6964,299.3814,298.8862,302.71884,297.4884,299.11505,300.45627,300.45627,300.45627,296.33383,295.96298
1859-06-01 00:00:00,293.8935,293.8935,293.8935,294.79678,300.43573,302.16302,298.973,298.973,298.973,304.52567,298.8963,300.68826,300.24036,300.24036,300.24036,300.24036,300.24036,300.24036,299.16162,299.16162,299.96512,296.35162,298.99823,301.6205,301.6205,301.6205,300.46164,298.45538,298.45538,299.04782,300.86212,300.86212,299.92203,301.45203,301.45203,301.93442,301.93442,302.01895,302.01895,302.3766,301.09937,302.05286,301.09937,302.40366,302.40366,302.3135,298.9477,302.36005,298.9477,301.54193,301.8501,299.83658,299.83658,300.40482,300.4715,302.0604,296.49118,296.49118,296.49118,301.07715,302.37595,299.7956,300.14087,300.46558,298.9515,298.9515,298.9515,300.3363,300.3363,300.10754,299.3508,299.22177,300.63788,300.63788,300.63788,300.63788,301.02936,297.72238,298.93497,298.5746,298.184,299.554,295.79578,297.3634,298.49713,298.49713,298.49713,294.9018,292.56393
1859-07-01 00:00:00,296.371,296.371,296.371,297.0548,305.65274,306.62527,300.8546,300.8546,300.8546,301.7594,300.62143,301.59073,301.29697,301.29697,301.29697,301.29697,301.29697,301.29697,300.9773,300.9773,300.1253,296.33954,299.35474,301.54935,301.54935,301.54935,301.2059,298.91357,298.91357,299.3137,301.55234,301.55234,298.9818,301.7042,301.7042,301.93787,301.93787,302.2219,302.2219,302.30255,301.74637,302.20923,301.74637,302.40515,302.40515,302.2662,298.11014,302.53967,298.11014,301.09506,301.46118,297.632,297.632,300.0762,300.10638,301.58813,296.09872,296.09872,296.09872,300.20642,301.973,298.36276,299.31607,299.36636,298.30273,298.30273,298.30273,299.8194,299.8194,299.26236,298.39645,298.0725,299.7786,299.7786,299.7786,299.7786,300.00455,296.26108,297.8717,297.21152,296.73547,296.48123,294.38327,296.05374,297.36325,297.36325,297.36325,293.81064,290.4354
1859-08-01 00:00:00,298.55984,298.55984,298.55984,298.9281,308.36282,308.30057,301.2792,301.2792,301.2792,301.5548,301.88266,301.32727,301.73087,301.73087,301.73087,301.73087,301.73087,301.73087,301.409,301.409,300.26352,297.04086,299.5929,300.70062,300.70062,300.70062,301.95773,299.36734,299.36734,299.95267,301.26785,301.26785,299.274,302.12326,302.12326,302.18625,302.18625,302.37067,302.37067,302.61252,301.41617,300.99182,301.41617,302.70737,302.70737,301.19702,297.21408,302.5775,297.21408,300.71732,300.0428,296.7449,296.7449,299.6088,298.82632,300.21323,295.32343,295.32343,295.32343,299.66122,301.3578,297.37094,298.66006,298.6886,297.7231,297.7231,297.7231,299.00043,299.00043,298.72223,297.76755,297.33884,299.1316,299.1316,299.1316,299.1316,299.3005,295.29712,296.9633,296.06516,295.91406,295.1863,293.3859,295.14914,296.2561,296.2561,296.2561,292.9543,290.02722
1859-09-01 00:00:00,299.66818,299.66818,299.66818,300.0471,307.1298,309.0031,301.54825,301.54825,301.54825,300.64078,302.0006,301.59134,300.6959,300.6959,300.6959,300.6959,300.6959,300.6959,301.4874,301.4874,300.57727,298.09897,300.16968,301.23633,301.23633,301.23633,301.8603,300.03522,300.03522,300.78644,301.45593,301.45593,299.86078,301.25156,301.25156,302.17673,302.17673,301.8267,301.8267,302.96918,299.53397,300.03378,299.53397,302.95703,302.95703,299.94492,296.06836,302.59265,296.06836,300.31754,299.06836,296.54584,296.54584,299.47055,298.39362,299.41757,295.31885,295.31885,295.31885,299.4597,301.01123,297.09625,298.45294,298.09335,297.51917,297.51917,297.51917,298.45087,298.45087,298.69965,297.62128,297.0617,298.93173,298.93173,298.93173,298.93173,299.11603,294.7651,296.54294,295.31076,295.54282,295.8548,293.0997,294.414,296.03415,296.03415,296.03415,292.48053,290.73303
1859-10-01 00:00:00,299.76685,299.76685,299.76685,300.1158,303.6927,306.76852,301.45755,301.45755,301.45755,300.96014,301.89755,301.82864,300.39594,300.39594,300.39594,300.39594,300.39594,300.39594,301.44754,301.44754,300.7994,298.9931,300.5203,301.2679,301.2679,301.2679,302.3805,300.25455,300.25455,300.55612,302.00046,302.00046,299.51624,301.63385,301.63385,302.1054,302.1054,300.8811,300.8811,302.64368,298.22272,299.27444,298.22272,302.05255,302.05255,299.09824,296.52686,302.78754,296.52686,300.28625,297.9206,296.37793,296.37793,299.94986,299.23984,299.72226,295.73508,295.73508,295.73508,299.63922,301.02954,297.2698,298.5642,298.354,298.0624,298.0624,298.0624,297.98297,297.98297,299.03357,297.97272,297.54675,298.56064,298.56064,298.56064,298.56064,299.43835,294.91983,296.25363,294.90485,295.73746,298.11227,293.51797,294.30328,296.3234,296.3234,296.3234,292.26727,291.7111
1859-11-01 00:00:00,298.32483,298.32483,298.32483,299.0868,293.6814,299.66797,300.8679,300.8679,300.8679,301.39578,299.6858,302.04855,297.36255,297.36255,297.36255,297.36255,297.36255,297.36255,300.26062,300.26062,300.46494,299.65332,300.23105,301.37427,301.37427,301.37427,302.0428,299.786,299.786,299.7006,301.78366,301.78366,299.4234,301.25906,301.25906,302.10944,302.10944,300.8493,300.8493,301.92386,298.81305,299.30994,298.81305,301.31418,301.31418,299.5787,297.81577,301.91302,297.81577,301.0276,298.65778,297.18365,297.18365,300.29242,300.86203,300.48447,296.12424,296.12424,296.12424,300.31793,301.15353,298.24426,299.665,299.51596,298.6635,298.6635,298.6635,297.8162,297.8162,299.3218,298.38205,298.14432,298.59512,298.59512,298.59512,298.59512,299.50848,295.8991,296.5557,295.61008,296.38776,300.2812,294.51782,294.94125,298.13452,298.13452,298.13452,292.15967,293.9368
1859-12-01 00:00:00,296.418,296.418,296.418,297.52017,287.24994,294.3013,299.56955,299.56955,299.56955,297.38013,297.74197,301.3792,295.98544,295.98544,295.98544,295.98544,295.98544,295.98544,298.85153,298.85153,299.851,299.03198,299.67697,300.01547,300.01547,300.01547,301.50494,299.08054,299.08054,298.99887,301.27682,301.27682,299.02173,301.31424,301.31424,302.15558,302.15558,301.0279,301.0279,301.7889,299.05682,299.94904,299.05682,301.4552,301.4552,300.3477,298.45554,302.29874,298.45554,301.65524,299.67844,298.44812,298.44812,300.73154,300.90015,301.15326,296.93732,296.93732,296.93732,301.30267,301.185,299.3314,300.54065,300.99323,299.6031,299.6031,299.6031,298.40527,298.40527,300.0544,299.41428,299.3305,299.51782,299.51782,299.51782,299.51782,299.13577,297.4206,297.7973,297.0642,297.2733,301.25552,296.30234,296.60654,300.24182,300.24182,300.24182,293.18808,296.8496
1860-01-01 00:00:00,294.23712,294.23712,294.23712,295.60495,283.38724,290.96042,297.40103,297.40103,297.40103,294.93317,295.54144,300.43567,292.95584,292.95584,292.95584,292.95584,292.95584,292.95584,297.08044,297.08044,299.19183,297.15332,299.0146,299.41922,299.41922,299.41922,300.74265,298.49423,298.49423,298.38855,300.4694,300.4694,298.5539,301.63388,301.63388,302.01535,302.01535,300.8326,300.8326,301.96204,299.1296,300.26865,299.1296,301.59314,301.59314,301.172,298.5799,302.2182,298.5799,302.20117,300.79504,298.79617,298.79617,300.95166,301.29944,301.18927,297.48575,297.48575,297.48575,302.11395,301.2422,300.4421,301.18057,302.27524,300.9988,300.9988,300.9988,298.86118,298.86118,301.15002,300.71027,300.638,300.8139,300.8139,300.8139,300.8139,299.37415,299.47607,299.46198,298.39767,298.12735,304.50363,298.4107,298.59836,300.55017,300.55017,300.55017,294.0881,298.44675
1860-02-01 00:00:00,292.5707,292.5707,292.5707,294.02734,283.8046,291.31027,295.5977,295.5977,295.5977,293.28076,294.53275,299.38687,292.6456,292.6456,292.6456,292.6456,292.6456,292.6456,296.06952,296.06952,298.65942,295.3528,298.42413,298.00183,298.00183,298.00183,300.12253,297.9497,297.9497,298.04736,298.8376,298.8376,298.01508,301.4867,301.4867,301.5811,301.5811,300.72116,300.72116,301.4447,299.13608,300.60236,299.13608,301.1675,301.1675,301.34073,299.1666,301.86328,299.1666,301.62354,300.98926,299.25662,299.25662,300.91257,301.81122,300.8312,297.33875,297.33875,297.33875,301.17148,301.7453,300.11752,300.59552,302.02133,302.0788,302.0788,302.0788,299.7732,299.7732,302.36996,301.97964,301.92563,301.4726,301.4726,301.4726,301.4726,300.6283,300.75485,300.21225,299.89752,299.55524,303.9049,299.5976,299.59204,301.58463,301.58463,301.58463,295.0346,300.40445
1860-03-01 00:00:00,292.11124,292.11124,292.11124,293.5283,286.84396,292.6988,296.22604,296.22604,296.22604,295.6698,294.9942,298.84616,292.9898,292.9898,292.9898,292.9898,292.9898,292.9898,296.01935,296.01935,298.48495,294.27515,298.08017,298.3815,298.3815,298.3815,299.62106,297.78543,297.78543,298.38373,298.31744,298.31744,298.60437,301.1002,301.1002,301.03647,301.03647,300.74728,300.74728,300.99448,299.13226,301.10516,299.13226,300.65372,300.65372,301.29276,299.55728,301.28857,299.55728,301.3451,300.98978,300.465,300.465,300.88043,301.78885,300.71664,297.12024,297.12024,297.12024,300.98306,301.3874,300.60745,300.39554,301.00986,302.30328,302.30328,302.30328,300.56744,300.56744,302.7422,302.5165,302.484,302.21536,302.21536,302.21536,302.21536,301.2387,301.25903,301.42117,299.74255,300.108,303.3472,299.84097,300.61578,301.54794,301.54794,301.54794,295.93143,300.15695
