time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
1950-04-01 0:00:00,292.5293,292.5293,292.5293,293.50677,289.62082,291.42474,296.47626,296.47626,296.47626,296.5341,296.5341,298.42856,296.8262,296.8262,296.8262,296.8262,296.8262,296.8262,297.72696,297.72696,297.69434,295.51733,297.02628,298.00803,298.00803,298.00803,300.2912,296.7612,296.7612,297.52676,297.83218,297.83218,298.8966,299.6285,299.6285,300.57822,300.57822,299.4017,299.4017,300.38544,297.45148,300.81854,297.45148,300.81854,300.81854,300.94464,298.646,300.94464,298.646,300.94464,301.51993,301.51993,301.51993,301.51993,301.70508,301.70508,301.70508,301.70508,301.70508,301.70508,301.70508,300.84946,300.84946,300.21002,300.21002,300.21002,300.21002,299.517,299.517,298.6671,297.70825,297.70825,297.70825,297.70825,297.70825,297.70825,301.5077,296.72928,301.3908,295.48126,300.363,295.48126,295.48126,295.48126,295.2779,295.2779,295.2779,295.62665,295.62665
1950-05-01 0:00:00,293.13104,293.13104,293.13104,294.17792,292.83734,294.54507,297.77594,297.77594,297.77594,300.01263,300.01263,298.86526,300.1376,300.1376,300.1376,300.1376,300.1376,300.1376,301.4887,301.4887,298.2142,295.4386,297.3857,298.98575,298.98575,298.98575,304.11002,297.15057,297.15057,298.06863,298.97034,298.97034,298.94012,297.6739,297.6739,300.9172,300.9172,299.8733,299.8733,300.9591,298.11996,301.46457,298.11996,301.46457,301.46457,301.6083,298.39978,301.6083,298.39978,301.6083,301.73322,301.73322,301.73322,301.73322,301.62042,301.62042,301.62042,301.62042,301.62042,301.62042,301.62042,300.6768,300.6768,299.85925,299.85925,299.85925,299.85925,299.039,299.039,298.33038,297.56284,297.56284,297.56284,297.56284,297.56284,297.56284,301.1827,296.63428,301.04947,295.27042,299.80344,295.27042,295.27042,295.27042,295.06653,295.06653,295.06653,295.1093,295.1093
1950-06-01 0:00:00,294.01938,294.01938,294.01938,295.15646,299.62717,301.47,299.3404,299.3404,299.3404,305.81558,305.81558,300.5076,305.5257,305.5257,305.5257,305.5257,305.5257,305.5257,305.86435,305.86435,298.85126,295.2255,298.0505,300.38217,300.38217,300.38217,303.91525,297.79248,297.79248,298.59735,300.20016,300.20016,298.5671,297.29346,297.29346,301.02097,301.02097,300.09332,300.09332,301.0433,298.3654,301.26163,298.3654,301.26163,301.26163,301.28314,297.02036,301.28314,297.02036,301.28314,301.08035,301.08035,301.08035,301.08035,300.66,300.66,300.66,300.66,300.66,300.66,300.66,299.65826,299.65826,298.872,298.872,298.872,298.872,298.0043,298.0043,297.26703,296.5946,296.5946,296.5946,296.5946,296.5946,296.5946,300.7065,295.80167,299.86627,294.53345,298.8102,294.53345,294.53345,294.53345,294.32858,294.32858,294.32858,293.99872,293.99872
1950-07-01 0:00:00,296.3955,296.3955,296.3955,297.31964,305.18622,306.14862,300.54547,300.54547,300.54547,307.7477,307.7477,300.7319,306.57462,306.57462,306.57462,306.57462,306.57462,306.57462,304.16617,304.16617,299.31876,295.85507,298.5027,300.16403,300.16403,300.16403,301.65717,298.27585,298.27585,298.9871,301.1472,301.1472,298.38165,296.68393,296.68393,301.18558,301.18558,300.59158,300.59158,301.2664,298.80563,301.27792,298.80563,301.27792,301.27792,301.00223,295.86407,301.00223,295.86407,301.00223,300.77448,300.77448,300.77448,300.77448,300.19376,300.19376,300.19376,300.19376,300.19376,300.19376,300.19376,298.5865,298.5865,297.80902,297.80902,297.80902,297.80902,296.94833,296.94833,296.07416,295.37302,295.37302,295.37302,295.37302,295.37302,295.37302,300.27625,294.71152,299.0049,293.59424,297.9094,293.59424,293.59424,293.59424,293.29153,293.29153,293.29153,292.37405,292.37405
1950-08-01 0:00:00,298.2292,298.2292,298.2292,299.08884,307.60718,308.92023,301.4083,301.4083,301.4083,308.00397,308.00397,300.96646,306.36996,306.36996,306.36996,306.36996,306.36996,306.36996,304.3115,304.3115,299.6801,296.84302,299.02457,300.27167,300.27167,300.27167,299.09488,298.83948,298.83948,299.73035,300.89062,300.89062,298.86963,296.1378,296.1378,301.18494,301.18494,300.55734,300.55734,300.9029,298.82794,300.1798,298.82794,300.1798,300.1798,299.03998,295.2237,299.03998,295.2237,299.03998,299.0637,299.0637,299.0637,299.0637,299.2519,299.2519,299.2519,299.2519,299.2519,299.2519,299.2519,297.787,297.787,296.93945,296.93945,296.93945,296.93945,296.09534,296.09534,295.23413,294.41208,294.41208,294.41208,294.41208,294.41208,294.41208,299.41284,293.66443,298.03757,292.36417,297.02267,292.36417,292.36417,292.36417,291.98618,291.98618,291.98618,291.09195,291.09195
1950-09-01 0:00:00,299.5936,299.5936,299.5936,300.27728,305.74435,306.47308,301.42307,301.42307,301.42307,306.29874,306.29874,301.38956,303.56308,303.56308,303.56308,303.56308,303.56308,303.56308,301.20288,301.20288,300.08054,297.82645,299.57867,300.63626,300.63626,300.63626,297.80176,299.4732,299.4732,300.42572,300.9938,300.9938,299.37048,295.52853,295.52853,301.13013,301.13013,300.18857,300.18857,299.17828,298.33273,297.95328,298.33273,297.95328,297.95328,296.75824,295.55576,296.75824,295.55576,296.75824,297.04312,297.04312,297.04312,297.04312,297.7232,297.7232,297.7232,297.7232,297.7232,297.7232,297.7232,297.1543,297.1543,296.43103,296.43103,296.43103,296.43103,295.54977,295.54977,294.63232,293.74146,293.74146,293.74146,293.74146,293.74146,293.74146,299.02927,292.9267,297.31104,291.6877,296.40796,291.6877,291.6877,291.6877,291.22015,291.22015,291.22015,290.07428,290.07428
1950-10-01 0:00:00,299.6056,299.6056,299.6056,300.27094,301.86893,304.16992,301.1148,301.1148,301.1148,306.99216,306.99216,301.61288,304.71527,304.71527,304.71527,304.71527,304.71527,304.71527,303.4262,303.4262,300.4066,298.842,299.95303,300.8007,300.8007,300.8007,299.13132,299.78415,299.78415,300.3123,301.25467,301.25467,299.52298,295.5457,295.5457,300.94284,300.94284,299.72473,299.72473,298.53476,297.46362,297.67004,297.46362,297.67004,297.67004,296.58447,296.2837,296.58447,296.2837,296.58447,296.77567,296.77567,296.77567,296.77567,297.17252,297.17252,297.17252,297.17252,297.17252,297.17252,297.17252,296.5955,296.5955,295.99844,295.99844,295.99844,295.99844,295.2853,295.2853,294.4702,293.57373,293.57373,293.57373,293.57373,293.57373,293.57373,299.0142,292.57718,297.03964,291.22458,296.26434,291.22458,291.22458,291.22458,290.7951,290.7951,290.7951,289.8821,289.8821
1950-11-01 0:00:00,298.23053,298.23053,298.23053,299.17487,296.35275,297.91965,300.414,300.414,300.414,301.13235,301.13235,301.51038,301.52408,301.52408,301.52408,301.52408,301.52408,301.52408,302.60434,302.60434,300.18558,299.07013,299.91876,300.2933,300.2933,300.2933,300.88947,299.49765,299.49765,299.28912,300.7349,300.7349,299.00482,296.47992,296.47992,300.9085,300.9085,299.33417,299.33417,298.86484,297.266,298.23575,297.266,298.23575,298.23575,297.5015,297.10452,297.5015,297.10452,297.5015,297.5533,297.5533,297.5533,297.5533,297.7201,297.7201,297.7201,297.7201,297.7201,297.7201,297.7201,296.6856,296.6856,295.97183,295.97183,295.97183,295.97183,295.1743,295.1743,294.27988,293.4009,293.4009,293.4009,293.4009,293.4009,293.4009,299.37607,292.45996,297.55658,291.1805,296.74646,291.1805,291.1805,291.1805,290.72626,290.72626,290.72626,289.9154,289.9154
1950-12-01 0:00:00,295.70575,295.70575,295.70575,296.816,287.01004,288.47467,298.62167,298.62167,298.62167,294.4849,294.4849,300.94656,295.00687,295.00687,295.00687,295.00687,295.00687,295.00687,296.0705,296.0705,299.93307,298.5849,299.64008,299.89175,299.89175,299.89175,297.15396,299.08163,299.08163,298.54318,300.05835,300.05835,298.7934,296.55127,296.55127,300.9225,300.9225,299.72192,299.72192,299.73676,297.68634,299.11176,297.68634,299.11176,299.11176,298.44934,297.44855,298.44934,297.44855,298.44934,298.49136,298.49136,298.49136,298.49136,298.47375,298.47375,298.47375,298.47375,298.47375,298.47375,298.47375,297.2716,297.2716,296.36038,296.36038,296.36038,296.36038,295.4456,295.4456,294.46945,293.55972,293.55972,293.55972,293.55972,293.55972,293.55972,300.13443,292.67154,298.68192,291.5446,297.75912,291.5446,291.5446,291.5446,291.2284,291.2284,291.2284,290.93604,290.93604
1951-01-01 0:00:00,294.3078,294.3078,294.3078,295.30023,281.6604,282.67337,296.74603,296.74603,296.74603,288.10834,288.10834,299.78897,288.15506,288.15506,288.15506,288.15506,288.15506,288.15506,289.1007,289.1007,298.94614,296.37286,298.82635,298.45584,298.45584,298.45584,292.1949,298.45386,298.45386,298.00113,299.11047,299.11047,298.39313,292.9445,292.9445,300.73633,300.73633,299.23422,299.23422,300.32425,297.48242,299.92032,297.48242,299.92032,299.92032,299.5413,298.14514,299.5413,298.14514,299.5413,299.52158,299.52158,299.52158,299.52158,299.2044,299.2044,299.2044,299.2044,299.2044,299.2044,299.2044,298.31433,298.31433,297.47833,297.47833,297.47833,297.47833,296.47287,296.47287,295.53433,294.5921,294.5921,294.5921,294.5921,294.5921,294.5921,300.84183,293.68085,300.29395,292.5583,299.28137,292.5583,292.5583,292.5583,292.3354,292.3354,292.3354,292.4892,292.4892
1951-02-01 0:00:00,293.1869,293.1869,293.1869,294.1483,279.8366,281.37167,295.89047,295.89047,295.89047,287.2831,287.2831,298.88928,287.65167,287.65167,287.65167,287.65167,287.65167,287.65167,288.67465,288.67465,298.04495,294.89856,297.84973,297.91656,297.91656,297.91656,292.02472,297.52353,297.52353,297.48795,297.6222,297.6222,297.8184,293.95145,293.95145,300.567,300.567,299.1373,299.1373,300.14493,297.45068,300.1225,297.45068,300.1225,300.1225,300.5105,298.6629,300.5105,298.6629,300.5105,301.04752,301.04752,301.04752,301.04752,300.7365,300.7365,300.7365,300.7365,300.7365,300.7365,300.7365,299.73767,299.73767,298.97437,298.97437,298.97437,298.97437,298.12628,298.12628,297.1574,296.102,296.102,296.102,296.102,296.102,296.102,301.0035,295.1682,301.1588,294.1633,300.28796,294.1633,294.1633,294.1633,293.99792,293.99792,293.99792,294.05026,294.05026
1951-03-01 0:00:00,292.55154,292.55154,292.55154,293.5463,285.23502,286.86398,295.9552,295.9552,295.9552,292.3901,292.3901,298.4352,293.30133,293.30133,293.30133,293.30133,293.30133,293.30133,294.2901,294.2901,297.6697,294.48022,297.17584,297.6734,297.6734,297.6734,296.55753,296.85532,296.85532,297.32657,297.57675,297.57675,298.16214,298.17114,298.17114,300.4889,300.4889,299.51547,299.51547,299.85632,297.7506,300.06662,297.7506,300.06662,300.06662,300.89825,298.76758,300.89825,298.76758,300.89825,301.74506,301.74506,301.74506,301.74506,301.7391,301.7391,301.7391,301.7391,301.7391,301.7391,301.7391,300.6671,300.6671,299.9159,299.9159,299.9159,299.9159,299.21307,299.21307,298.43744,297.55554,297.55554,297.55554,297.55554,297.55554,297.55554,301.14316,296.65903,301.61954,295.5758,301.2706,295.5758,295.5758,295.5758,295.38867,295.38867,295.38867,295.41272,295.41272
1951-04-01 0:00:00,292.54095,292.54095,292.54095,293.6499,289.50043,290.8741,296.8281,296.8281,296.8281,296.0812,296.0812,298.50302,295.99277,295.99277,295.99277,295.99277,295.99277,295.99277,296.883,296.883,297.6523,294.9534,297.05127,298.3692,298.3692,298.3692,297.89316,296.90186,296.90186,297.80035,298.03064,298.03064,298.77158,298.44003,298.44003,300.88876,300.88876,299.91638,299.91638,300.79324,298.22552,301.2934,298.22552,301.2934,301.2934,301.63318,299.3268,301.63318,299.3268,301.63318,301.99518,301.99518,301.99518,301.99518,302.11804,302.11804,302.11804,302.11804,302.11804,302.11804,302.11804,301.25775,301.25775,300.40146,300.40146,300.40146,300.40146,299.64417,299.64417,298.9493,298.11832,298.11832,298.11832,298.11832,298.11832,298.11832,301.49692,297.13803,301.49298,295.60413,300.87125,295.60413,295.60413,295.60413,295.22974,295.22974,295.22974,295.14905,295.14905
1951-05-01 0:00:00,293.31546,293.31546,293.31546,294.5141,294.80136,296.58926,298.12064,298.12064,298.12064,302.25677,302.25677,298.96948,303.0967,303.0967,303.0967,303.0967,303.0967,303.0967,303.96436,303.96436,297.99112,294.8481,297.32483,299.17117,299.17117,299.17117,305.9959,297.0234,297.0234,298.1118,298.9857,298.9857,299.34464,298.2277,298.2277,301.00284,301.00284,300.43625,300.43625,301.70316,298.74948,302.09833,298.74948,302.09833,302.09833,302.3774,299.4462,302.3774,299.4462,302.3774,302.66153,302.66153,302.66153,302.66153,302.718,302.718,302.718,302.718,302.718,302.718,302.718,301.7752,301.7752,300.81396,300.81396,300.81396,300.81396,299.83188,299.83188,298.96075,298.05878,298.05878,298.05878,298.05878,298.05878,298.05878,301.54532,297.00504,300.91684,295.30182,300.5224,295.30182,295.30182,295.30182,294.89526,294.89526,294.89526,294.54065,294.54065
1951-06-01 0:00:00,293.9192,293.9192,293.9192,295.02325,298.25858,299.99167,299.45847,299.45847,299.45847,305.234,305.234,300.17145,304.75217,304.75217,304.75217,304.75217,304.75217,304.75217,304.42725,304.42725,298.7426,294.64755,298.1245,300.37192,300.37192,300.37192,302.48358,297.77234,297.77234,298.68958,300.04907,300.04907,298.86502,297.00986,297.00986,301.09265,301.09265,300.71942,300.71942,300.84674,299.3493,301.04553,299.3493,301.04553,301.04553,301.24564,298.4037,301.24564,298.4037,301.24564,301.46103,301.46103,301.46103,301.46103,301.26767,301.26767,301.26767,301.26767,301.26767,301.26767,301.26767,300.18494,300.18494,299.3414,299.3414,299.3414,299.3414,298.42044,298.42044,297.64066,296.93216,296.93216,296.93216,296.93216,296.93216,296.93216,301.16467,296.10626,299.8994,294.66068,299.4819,294.66068,294.66068,294.66068,294.29507,294.29507,294.29507,293.55933,293.55933
1951-07-01 0:00:00,296.26517,296.26517,296.26517,297.14508,306.26093,307.22733,300.5306,300.5306,300.5306,307.97717,307.97717,300.56955,306.61716,306.61716,306.61716,306.61716,306.61716,306.61716,305.5846,305.5846,299.0426,295.4049,298.49054,300.21313,300.21313,300.21313,302.16046,298.06284,298.06284,298.88336,300.58698,300.58698,298.3501,296.87976,296.87976,300.98538,300.98538,300.88406,300.88406,301.05127,299.91263,301.2427,299.91263,301.2427,301.2427,301.17117,297.9076,301.17117,297.9076,301.17117,300.97006,300.97006,300.97006,300.97006,300.3989,300.3989,300.3989,300.3989,300.3989,300.3989,300.3989,299.17264,299.17264,298.44168,298.44168,298.44168,298.44168,297.48743,297.48743,296.4652,295.6428,295.6428,295.6428,295.6428,295.6428,295.6428,300.11993,294.89938,298.4128,293.58804,298.10318,293.58804,293.58804,293.58804,293.26733,293.26733,293.26733,292.43304,292.43304
1951-08-01 0:00:00,298.18845,298.18845,298.18845,299.05936,305.67447,306.73566,301.2083,301.2083,301.2083,308.79727,308.79727,300.85663,306.791,306.791,306.791,306.791,306.791,306.791,304.6513,304.6513,299.58978,296.19745,298.9767,300.3183,300.3183,300.3183,300.092,298.63077,298.63077,299.63312,300.618,300.618,298.66083,296.67413,296.67413,301.2017,301.2017,301.08188,301.08188,301.6767,299.9656,301.51038,299.9656,301.51038,301.51038,300.9224,297.1613,300.9224,297.1613,300.9224,300.84998,300.84998,300.84998,300.84998,300.2115,300.2115,300.2115,300.2115,300.2115,300.2115,300.2115,298.2858,298.2858,297.49228,297.49228,297.49228,297.49228,296.6484,296.6484,295.65817,294.74225,294.74225,294.74225,294.74225,294.74225,294.74225,299.15924,293.98853,297.9426,292.7765,297.3177,292.7765,292.7765,292.7765,292.40363,292.40363,292.40363,291.36426,291.36426
1951-09-01 0:00:00,299.8043,299.8043,299.8043,300.51837,306.23697,306.81927,301.3045,301.3045,301.3045,307.844,307.844,301.22525,305.69797,305.69797,305.69797,305.69797,305.69797,305.69797,301.72885,301.72885,300.08945,297.31445,299.61893,300.63748,300.63748,300.63748,299.29294,299.32065,299.32065,300.40494,301.00235,301.00235,299.03497,296.2826,296.2826,301.38464,301.38464,300.94742,300.94742,300.48096,299.34753,300.13745,299.34753,300.13745,300.13745,298.97235,295.61157,298.97235,295.61157,298.97235,298.90787,298.90787,298.90787,298.90787,299.12692,299.12692,299.12692,299.12692,299.12692,299.12692,299.12692,297.62222,297.62222,296.7445,296.7445,296.7445,296.7445,295.91708,295.91708,294.97067,294.00003,294.00003,294.00003,294.00003,294.00003,294.00003,298.53745,293.11853,297.4756,291.90045,296.83643,291.90045,291.90045,291.90045,291.4895,291.4895,291.4895,290.59842,290.59842
1951-10-01 0:00:00,299.18063,299.18063,299.18063,299.9023,302.20068,304.0807,301.31464,301.31464,301.31464,306.30484,306.30484,301.41412,305.27686,305.27686,305.27686,305.27686,305.27686,305.27686,303.01138,303.01138,300.5217,297.99945,300.0454,300.594,300.594,300.594,300.75583,299.563,299.563,300.3095,301.51477,301.51477,299.19702,296.0819,296.0819,301.45865,301.45865,300.5324,300.5324,299.4986,298.33878,298.86417,298.33878,298.86417,298.86417,297.73828,295.8733,297.73828,295.8733,297.73828,297.9003,297.9003,297.9003,297.9003,298.09357,298.09357,298.09357,298.09357,298.09357,298.09357,298.09357,296.96155,296.96155,296.03906,296.03906,296.03906,296.03906,295.26413,295.26413,294.4265,293.52777,293.52777,293.52777,293.52777,293.52777,293.52777,298.48605,292.58533,297.01926,291.4233,296.8061,291.4233,291.4233,291.4233,291.08868,291.08868,291.08868,290.212,290.212
1951-11-01 0:00:00,297.4662,297.4662,297.4662,298.24265,296.771,298.1302,300.57138,300.57138,300.57138,301.0629,301.0629,301.3734,301.2984,301.2984,301.2984,301.2984,301.2984,301.2984,301.92978,301.92978,300.39642,297.90918,299.9848,300.4452,300.4452,300.4452,301.56058,299.40073,299.40073,299.41708,301.64124,301.64124,299.34415,296.68204,296.68204,301.40628,301.40628,300.07147,300.07147,299.42365,297.7109,298.81516,297.7109,298.81516,298.81516,297.9696,297.09885,297.9696,297.09885,297.9696,298.0544,298.0544,298.0544,298.0544,298.12796,298.12796,298.12796,298.12796,298.12796,298.12796,298.12796,296.78256,296.78256,295.8091,295.8091,295.8091,295.8091,294.96747,294.96747,294.16513,293.30176,293.30176,293.30176,293.30176,293.30176,293.30176,298.77264,292.34927,297.4266,291.29727,297.02756,291.29727,291.29727,291.29727,291.0142,291.0142,291.0142,290.5523,290.5523
1951-12-01 0:00:00,295.91354,295.91354,295.91354,296.94348,288.40372,290.06863,298.7434,298.7434,298.7434,294.922,294.922,301.08185,294.69287,294.69287,294.69287,294.69287,294.69287,294.69287,295.27173,295.27173,299.906,297.05582,299.57718,299.6951,299.6951,299.6951,297.24155,298.82578,298.82578,298.7017,301.21426,301.21426,298.96774,296.76776,296.76776,301.34116,301.34116,299.9395,299.9395,299.9423,297.88034,299.43365,297.88034,299.43365,299.43365,298.8307,297.79852,298.8307,297.79852,298.8307,298.78125,298.78125,298.78125,298.78125,298.77396,298.77396,298.77396,298.77396,298.77396,298.77396,298.77396,297.29483,297.29483,296.4103,296.4103,296.4103,296.4103,295.51523,295.51523,294.62314,293.8344,293.8344,293.8344,293.8344,293.8344,293.8344,299.20355,293.018,298.01932,291.93314,297.1204,291.93314,291.93314,291.93314,291.6574,291.6574,291.6574,291.69498,291.69498
1952-01-01 0:00:00,293.86044,293.86044,293.86044,294.95874,282.7053,283.98746,296.71222,296.71222,296.71222,289.65454,289.65454,300.04993,290.44403,290.44403,290.44403,290.44403,290.44403,290.44403,291.93524,291.93524,299.06277,296.22247,298.8898,298.85028,298.85028,298.85028,294.8308,298.23746,298.23746,297.99774,299.8019,299.8019,298.39606,293.6298,293.6298,301.24023,301.24023,299.91797,299.91797,300.44427,297.9824,300.0407,297.9824,300.0407,300.0407,299.79492,297.81836,299.79492,297.81836,299.79492,299.81592,299.81592,299.81592,299.81592,299.71368,299.71368,299.71368,299.71368,299.71368,299.71368,299.71368,298.69714,298.69714,297.87808,297.87808,297.87808,297.87808,296.79907,296.79907,295.75806,294.85526,294.85526,294.85526,294.85526,294.85526,294.85526,300.8269,294.0607,299.4862,292.8121,298.48398,292.8121,292.8121,292.8121,292.61398,292.61398,292.61398,293.25064,293.25064
1952-02-01 0:00:00,292.6404,292.6404,292.6404,293.59317,280.47443,281.14587,295.5986,295.5986,295.5986,286.62064,286.62064,298.75906,287.28085,287.28085,287.28085,287.28085,287.28085,287.28085,288.906,288.906,298.2897,294.5413,298.10617,297.81857,297.81857,297.81857,293.76755,297.62833,297.62833,297.5589,298.27786,298.27786,298.01498,295.165,295.165,300.73788,300.73788,299.76794,299.76794,300.57278,297.88223,300.58298,297.88223,300.58298,300.58298,300.82214,298.40692,300.82214,298.40692,300.82214,300.97287,300.97287,300.97287,300.97287,300.7001,300.7001,300.7001,300.7001,300.7001,300.7001,300.7001,299.4955,299.4955,298.81287,298.81287,298.81287,298.81287,298.02728,298.02728,297.09695,296.13892,296.13892,296.13892,296.13892,296.13892,296.13892,301.63422,295.2505,300.4671,294.08698,299.58798,294.08698,294.08698,294.08698,293.90997,293.90997,293.90997,294.45438,294.45438
1952-03-01 0:00:00,292.15717,292.15717,292.15717,293.0454,281.95898,283.2941,295.48328,295.48328,295.48328,288.83972,288.83972,298.23178,289.59775,289.59775,289.59775,289.59775,289.59775,289.59775,291.0708,291.0708,297.9054,293.66772,297.6211,297.5045,297.5045,297.5045,294.37683,297.26096,297.26096,297.59772,297.88678,297.88678,298.29208,298.34375,298.34375,300.25607,300.25607,299.55417,299.55417,300.84528,297.76352,300.9377,297.76352,300.9377,300.9377,300.84808,298.41544,300.84808,298.41544,300.84808,301.16666,301.16666,301.16666,301.16666,301.1686,301.1686,301.1686,301.1686,301.1686,301.1686,301.1686,300.0239,300.0239,299.51886,299.51886,299.51886,299.51886,299.05844,299.05844,298.3623,297.39777,297.39777,297.39777,297.39777,297.39777,297.39777,301.87265,296.4222,301.08542,295.05493,300.35468,295.05493,295.05493,295.05493,294.82672,294.82672,294.82672,295.46603,295.46603
1952-04-01 0:00:00,291.96143,291.96143,291.96143,292.95477,291.56088,293.11215,296.36835,296.36835,296.36835,297.7576,297.7576,298.29813,297.773,297.773,297.773,297.773,297.773,297.773,298.66998,298.66998,298.1275,294.55524,297.58173,298.2473,298.2473,298.2473,300.65555,297.3775,297.3775,297.90332,298.31665,298.31665,298.6562,298.28088,298.28088,300.05588,300.05588,299.61685,299.61685,301.44833,298.0724,301.7718,298.0724,301.7718,301.7718,301.6671,299.64572,301.6671,299.64572,301.6671,301.8667,301.8667,301.8667,301.8667,301.91956,301.91956,301.91956,301.91956,301.91956,301.91956,301.91956,301.03,301.03,300.4499,300.4499,300.4499,300.4499,299.90823,299.90823,299.20132,298.25653,298.25653,298.25653,298.25653,298.25653,298.25653,301.46048,297.2013,301.21704,295.815,300.55826,295.815,295.815,295.815,295.5934,295.5934,295.5934,295.872,295.872
1952-05-01 0:00:00,292.26163,292.26163,292.26163,293.41754,295.03876,296.2032,297.8103,297.8103,297.8103,301.23242,301.23242,299.4867,301.37564,301.37564,301.37564,301.37564,301.37564,301.37564,302.16696,302.16696,298.71088,295.0414,297.9176,299.6587,299.6587,299.6587,303.42685,297.42017,297.42017,298.1173,299.41104,299.41104,299.1404,298.40182,298.40182,300.19803,300.19803,299.95776,299.95776,301.44217,298.54562,301.88968,298.54562,301.88968,301.88968,301.96365,299.35202,301.96365,299.35202,301.96365,302.08618,302.08618,302.08618,302.08618,302.1502,302.1502,302.1502,302.1502,302.1502,302.1502,302.1502,301.54645,301.54645,300.7455,300.7455,300.7455,300.7455,299.89145,299.89145,299.1227,298.2355,298.2355,298.2355,298.2355,298.2355,298.2355,300.9497,297.22073,301.0628,295.75986,300.11884,295.75986,295.75986,295.75986,295.56616,295.56616,295.56616,295.6327,295.6327
1952-06-01 0:00:00,293.94864,293.94864,293.94864,295.2975,298.4496,299.35995,299.7764,299.7764,299.7764,303.50537,303.50537,300.4501,303.48682,303.48682,303.48682,303.48682,303.48682,303.48682,303.77588,303.77588,298.97998,295.2877,298.29242,300.4022,300.4022,300.4022,303.58603,297.85342,297.85342,298.56696,300.2153,300.2153,299.05804,296.9768,296.9768,300.8623,300.8623,300.8372,300.8372,300.4737,299.3137,300.5461,299.3137,300.5461,300.5461,300.86502,298.15857,300.86502,298.15857,300.86502,301.25745,301.25745,301.25745,301.25745,301.4696,301.4696,301.4696,301.4696,301.4696,301.4696,301.4696,300.4753,300.4753,299.52032,299.52032,299.52032,299.52032,298.42242,298.42242,297.53265,296.74524,296.74524,296.74524,296.74524,296.74524,296.74524,300.57507,295.8711,299.9739,294.49762,299.06625,294.49762,294.49762,294.49762,294.24194,294.24194,294.24194,294.1712,294.1712
1952-07-01 0:00:00,296.81253,296.81253,296.81253,297.90652,304.74335,305.74814,300.6632,300.6632,300.6632,308.3384,308.3384,300.6994,307.46982,307.46982,307.46982,307.46982,307.46982,307.46982,306.58963,306.58963,299.28802,295.62518,298.58017,300.33505,300.33505,300.33505,302.70563,298.2963,298.2963,298.77988,300.7637,300.7637,298.61774,296.8434,296.8434,301.30624,301.30624,301.12888,301.12888,301.06665,299.5609,301.21982,299.5609,301.21982,301.21982,301.1367,297.0313,301.1367,297.0313,301.1367,300.8334,300.8334,300.8334,300.8334,300.41806,300.41806,300.41806,300.41806,300.41806,300.41806,300.41806,299.282,299.282,298.50186,298.50186,298.50186,298.50186,297.52795,297.52795,296.51492,295.66882,295.66882,295.66882,295.66882,295.66882,295.66882,299.29034,294.81586,298.41586,293.44473,297.08658,293.44473,293.44473,293.44473,293.1556,293.1556,293.1556,292.87555,292.87555
1952-08-01 0:00:00,298.47656,298.47656,298.47656,299.23575,307.98978,308.93796,301.30685,301.30685,301.30685,309.23965,309.23965,300.9986,307.18054,307.18054,307.18054,307.18054,307.18054,307.18054,305.21188,305.21188,299.63702,296.13385,298.91476,300.30814,300.30814,300.30814,299.93243,298.80185,298.80185,299.5352,300.95135,300.95135,298.76053,296.613,296.613,301.39362,301.39362,301.1914,301.1914,301.29297,299.53058,301.30746,299.53058,301.30746,301.30746,300.80524,296.0527,300.80524,296.0527,300.80524,300.50525,300.50525,300.50525,300.50525,299.94763,299.94763,299.94763,299.94763,299.94763,299.94763,299.94763,298.27765,298.27765,297.47623,297.47623,297.47623,297.47623,296.49643,296.49643,295.39377,294.48944,294.48944,294.48944,294.48944,294.48944,294.48944,298.20053,293.7167,297.40366,292.39804,295.88416,292.39804,292.39804,292.39804,292.07745,292.07745,292.07745,291.6961,291.6961
1952-09-01 0:00:00,299.25354,299.25354,299.25354,299.79474,307.06342,308.09576,301.60626,301.60626,301.60626,308.81445,308.81445,301.38947,306.54117,306.54117,306.54117,306.54117,306.54117,306.54117,303.7273,303.7273,300.15546,297.2373,299.48798,300.62903,300.62903,300.62903,299.85614,299.25427,299.25427,300.1445,300.9526,300.9526,299.2951,296.10678,296.10678,301.59482,301.59482,300.93823,300.93823,300.2578,298.96887,299.7122,298.96887,299.7122,299.7122,298.52893,295.88556,298.52893,295.88556,298.52893,298.70425,298.70425,298.70425,298.70425,298.96442,298.96442,298.96442,298.96442,298.96442,298.96442,298.96442,297.43884,297.43884,296.54492,296.54492,296.54492,296.54492,295.65054,295.65054,294.62964,293.66147,293.66147,293.66147,293.66147,293.66147,293.66147,297.73273,292.82513,296.8039,291.68268,295.22623,291.68268,291.68268,291.68268,291.3387,291.3387,291.3387,290.6613,290.6613
